,time,p,u,v
4415,3.1540921829455137,0.2346642629676002,0.0019100810602025527,0.012850556875347087
4416,3.1560921829455144,0.23407381891965345,0.0018877349220046192,0.012819933690313222
4417,3.1580921829455115,0.2334857289129624,0.001865483484755779,0.012789429656009285
4418,3.1600921829455135,0.2328999798374263,0.001843326204418064,0.01275904411474315
4419,3.1620921829455164,0.2323165586774148,0.0018212625409497656,0.012728776413543294
4420,3.164092182945513,0.2317354525111509,0.0017992919582682273,0.012698625904124782
4421,3.1660921829455138,0.23115664850967355,0.0017774139242139602,0.012668591942843373
4422,3.1680921829455118,0.2305801339361717,0.0017556279105155053,0.012638673890651693
4423,3.1700921829455138,0.23000589614502576,0.0017339333927559894,0.01260887111306579
4424,3.1720921829455127,0.2294339225811443,0.0017123298503354026,0.012579182980118888
4425,3.1740921829455115,0.2288642007790292,0.0016908167664406912,0.012549608866324872
4426,3.1760921829455135,0.2282967183620939,0.0016693936280079895,0.012520148150637836
4427,3.1780921829455164,0.2277314630418175,0.0016480599256922187,0.012490800216410924
4428,3.180092182945513,0.22716842261697404,0.0016268151538331602,0.012461564451361
4429,3.1820921829455124,0.22660758497292546,0.001605658810421442,0.012432440247529387
4430,3.1840921829455118,0.2260489380807896,0.0015845903970685806,0.012403427001244223
4431,3.1860921829455138,0.2254924699967231,0.0015636094189726707,0.012374524113082186
4432,3.1880921829455127,0.22493816886117707,0.0015427153848880536,0.012345730987832905
4433,3.190092182945512,0.22438602289817702,0.0015219078070941615,0.012317047034460384
4434,3.1920921829455136,0.2238360204145661,0.0015011862013634015,0.012288471666068305
4435,3.1940921829455164,0.22328814979933864,0.001480550086932218,0.012260004299865622
4436,3.1960921829455136,0.2227423995228336,0.0014599989864675475,0.012231644357126344
4437,3.1980921829455142,0.22219875813612125,0.001439532426041224,0.012203391263160644
4438,3.200092182945512,0.22165721427031465,0.0014191499350963337,0.012175244447273376
4439,3.202092182945514,0.22111775663575706,0.0013988510464202466,0.012147203342736326
4440,3.2040921829455145,0.22058037402150532,0.0013786352961143325,0.012119267386750131
4441,3.206092182945512,0.22004505529447968,0.001358502223566168,0.012091436020409362
4442,3.2080921829455136,0.21951178939900406,0.001338451371417759,0.012063708688674095
4443,3.2100921829455165,0.21898056535588994,0.0013184822855437134,0.0120360848403339
4444,3.2120921829455136,0.2184513722620446,0.0012985945150167195,0.012008563927973677
4445,3.2140921829455142,0.21792419928960646,0.0012787876120829175,0.011981145407944949
4446,3.216092182945512,0.2173990356854475,0.001259061132136192,0.011953828740330043
4447,3.218092182945514,0.2168758707704228,0.0012394146336867026,0.011926613388913834
4448,3.2200921829455145,0.21635469393889528,0.0012198476783378946,0.011899498821151195
4449,3.222092182945512,0.21583549465794905,0.0012003598307594966,0.011872484508133736
4450,3.2240921829455136,0.21531826246682714,0.0011809506586584113,0.011845569924563612
4451,3.2260921829455165,0.2148029869764082,0.0011616197327559716,0.011818754548719328
4452,3.2280921829455136,0.2142896578684813,0.0011423666267615755,0.011792037862424548
4453,3.2300921829455143,0.21377826489523755,0.001123190917346047,0.01176541935102682
4454,3.232092182945512,0.21326879787860828,0.0011040921841157703,0.011738898503354352
4455,3.234092182945514,0.2127612467097172,0.001085070009590854,0.011712474811699214
4456,3.2360921829455145,0.21225560134831456,0.0010661239791786422,0.011686147771781286
4457,3.238092182945512,0.21175185182218076,0.0010472536811472722,0.011659916882723786
4458,3.2400921829455136,0.21124998822654947,0.001028458706606108,0.011633781647020695
4459,3.2420921829455165,0.21075000072355726,0.0010097386494764492,0.011607741570513651
4460,3.2440921829455136,0.2102518795417049,0.0009910931064732126,0.011581796162358585
4461,3.2460921829455143,0.20975561497525244,0.000972521677076042,0.011555944935002184
4462,3.2480921829455114,0.20926119738375085,0.0009540239635096023,0.011530187404155227
4463,3.250092182945514,0.2087686171914256,0.000935599570721256,0.011504523088762071
4464,3.2520921829455127,0.2082778648866934,0.0009172481063556008,0.011478951510976913
4465,3.254092182945512,0.20778893102160526,0.0008989691807316406,0.011453472196135937
4466,3.2560921829455136,0.2073018062113109,0.000880762406824372,0.011428084672731785
4467,3.2580921829455165,0.2068164811336212,0.0008626274002385572,0.011402788472386264
4468,3.2600921829455136,0.2063329465283396,0.0008445637791883828,0.011377583129828128
4469,3.2620921829455125,0.2058511931969264,0.0008265711644771527,0.011352468182863562
4470,3.2640921829455114,0.2053712120018516,0.0008086491794735182,0.011327443172352456
4471,3.266092182945514,0.2048929938661796,0.0007907974500908368,0.011302507642185744
4472,3.2680921829455127,0.20441652977306815,0.0007730156047679399,0.011277661139256795
4473,3.270092182945512,0.2039418107652316,0.0007553032744447331,0.011252903213440992
4474,3.2720921829455136,0.20346882794449844,0.0007376600925459251,0.01122823341756741
4475,3.2740921829455165,0.20299757247129632,0.0007200856949570255,0.01120365130739915
4476,3.2760921829455136,0.2025280355642088,0.0007025797200061875,0.011179156441605964
4477,3.2780921829455143,0.20206020849953,0.0006851418084429129,0.01115474838174208
4478,3.2800921829455114,0.2015940826106973,0.0006677716034191308,0.01113042669222491
4479,3.282092182945514,0.2011296492879373,0.0006504687504690796,0.011106190940308193
4480,3.2840921829455145,0.20066689997774312,0.0006332328974900891,0.011082040696062057
4481,3.286092182945512,0.20020582618244187,0.000616063694722594,0.011057975532349744
4482,3.2880921829455136,0.1997464194597489,0.0005989607947329751,0.011033995024804169
4483,3.290092182945511,0.19928867142233786,0.0005819238523918598,0.011010098751807772
4484,3.2920921829455136,0.1988325737373478,0.0005649525248580646,0.010986286294468009
4485,3.2940921829455143,0.19837811812600714,0.0005480464715577671,0.010962557236597992
4486,3.2960921829455114,0.1979252963631528,0.000531205354169156,0.010938911164692445
4487,3.298092182945514,0.19747410027686324,0.0005144288365999972,0.010915347667910035
4488,3.3000921829455145,0.1970245217479447,0.0004977165849740555,0.010891866338048155
4489,3.302092182945513,0.19657655270962368,0.0004810682676104048,0.01086846676952452
4490,3.3040921829455137,0.19613018514701205,0.0004644835550058093,0.010845148559355148
4491,3.306092182945511,0.1956854110967954,0.00044796211982067627,0.01082191130713464
4492,3.3080921829455137,0.19524222264678684,0.0004315036368556044,0.010798754615016778
4493,3.3100921829455143,0.19480061193547726,0.0004151077830399386,0.010775678087690577
4494,3.3120921829455114,0.19436057115171498,0.0003987742374127573,0.010752681332365923
4495,3.314092182945514,0.1939220925342803,0.0003825026811037275,0.010729763958746974
4496,3.3160921829455146,0.19348516837143656,0.0003662927973216169,0.010706925579021623
4497,3.318092182945513,0.193049791000651,0.0003501442713317792,0.010684165807831587
4498,3.3200921829455137,0.1926159528080908,0.0003340567904446598,0.01066148426226096
4499,3.3220921829455112,0.19218364622833886,0.00031803004399627967,0.0106388805618137
4500,3.3240921829455137,0.1917528637439672,0.00030206372333547505,0.010616354328396874
4501,3.3260921829455143,0.19132359788513256,0.00028615752180362303,0.010593905186299752
4502,3.3280921829455115,0.1908958412292925,0.0002703111347227495,0.01057153276217615
4503,3.330092182945514,0.1904695864007756,0.000254524259378443,0.010549236685026196
4504,3.3320921829455132,0.19004482607038348,0.00023879659500470942,0.01052701658617887
4505,3.334092182945513,0.18962155295515806,0.00022312784276764855,0.010504872099272495
4506,3.3360921829455137,0.18919975981784887,0.00020751770575131424,0.010482802860236923
4507,3.338092182945513,0.18877943946672127,0.0001919658889431824,0.010460808507279446
4508,3.3400921829455137,0.18836058475510672,0.00017647209921684598,0.010438888680859702
4509,3.3420921829455126,0.1879431885810841,0.00016103604532019216,0.010417043023681532
4510,3.344092182945513,0.18752724388710115,0.0001456574378590131,0.010395271180669022
4511,3.346092182945514,0.18711274365974015,0.00013033598928425714,0.0103735727989507
4512,3.3480921829455133,0.1866996809292508,0.00011507141387422097,0.010351947527846244
4513,3.350092182945513,0.18628804876927132,9.986342772415601e-05,0.010330395018845124
4514,3.3520921829455124,0.1858778402965017,8.471174872950184e-05,0.010308914925592057
4515,3.354092182945513,0.1854690486703813,6.961609657434254e-05,0.01028750690387222
4516,3.3560921829455137,0.18506166709271168,5.457619271539466e-05,0.010266170611590394
4517,3.3580921829455126,0.18465568880742,3.959176036871851e-05,0.010244905708760922
4518,3.3600921829455133,0.18425110710013076,2.4662524498159906e-05,0.010223711857485574
4519,3.362092182945514,0.18384791529795955,9.788211798172854e-06,0.01020258872194311
4520,3.3640921829455133,0.18344610676910336,-5.0314493155613474e-06,0.010181535968369376
4521,3.366092182945513,0.18304567492259669,-1.9796728722341427e-05,0.010160553265043495
4522,3.3680921829455137,0.18264661320795966,-3.450789460669012e-05,0.010139640282273706
4523,3.370092182945513,0.18224891511491345,-4.916521347503537e-05,0.010118796692379271
4524,3.3720921829455137,0.18185257417307976,-6.37689501651112e-05,0.010098022169678662
4525,3.3740921829455144,0.18145758395167086,-7.831936786028918e-05,0.010077316390470784
4526,3.3760921829455133,0.1810639380591665,-9.281672810256156e-05,0.010056679033023359
4527,3.378092182945514,0.18067163014309426,-0.00010726129080263001,0.01003610977755598
4528,3.3800921829455133,0.18028065388964726,-0.0001216533142578498,0.010015608306226659
4529,3.382092182945513,0.1798910030234334,-0.00013599305515588566,0.009995174303118512
4530,3.3840921829455137,0.17950267130724387,-0.00015028076859498307,0.009974807454220977
4531,3.386092182945515,0.17911565254165512,-0.00016451670809306223,0.009954507447422165
4532,3.3880921829455137,0.17872994056481306,-0.00017870112559669054,0.009934273972488559
4533,3.3900921829455144,0.17834552925216116,-0.000192834271498954,0.009914106721054713
4534,3.3920921829455133,0.1779624125161368,-0.00020691639464457087,0.009894005386607986
4535,3.3940921829455135,0.17758058430594498,-0.00022094774234763983,0.0098739696644758
4536,3.396092182945514,0.1772000386071918,-0.0002349285603989987,0.009853999251811005
4537,3.398092182945513,0.17682076944169628,-0.00024885909307893994,0.009834093847578893
4538,3.4000921829455137,0.17644277086720092,-0.00026273958316942145,0.009814253152543995
4539,3.402092182945513,0.17606603697709775,-0.00027657027196305864,0.009794476869256764
4540,3.4040921829455137,0.17569056190016466,-0.0002903513992771764,0.00977476470203904
4541,3.4060921829455144,0.17531633980032554,-0.0003040832034625917,0.009755116356974259
4542,3.4080921829455133,0.17494336487634235,-0.0003177659214154655,0.009735531541890477
4543,3.4100921829455135,0.17457163136164575,-0.00033139978858710053,0.009716009966351672
4544,3.4120921829455133,0.17420113352397526,-0.0003449850389974282,0.009696551341641692
4545,3.4140921829455158,0.17383186566522432,-0.00035852190524118165,0.009677155380754228
4546,3.4160921829455138,0.1734638221211128,-0.0003720106185039147,0.009657821798378258
4547,3.418092182945513,0.17309699726100558,-0.0003854514085664543,0.009638550310886252
4548,3.4200921829455138,0.17273138548759542,-0.00039884450382079447,0.009619340636323907
4549,3.4220921829455127,0.1723669812367384,-0.000412190131276136,0.009600192494394779
4550,3.4240921829455133,0.1720037789771814,-0.0004254885165728303,0.009581105606450846
4551,3.4260921829455135,0.17164177321026786,-0.00043873988398861294,0.00956207969548002
4552,3.4280921829455133,0.17128095846979588,-0.000451944456451296,0.009543114486092096
4553,3.4300921829455158,0.17092132932171025,-0.0004651024555482175,0.00952420970451148
4554,3.4320921829455124,0.17056288036392686,-0.0004782141015341536,0.00950536507856025
4555,3.434092182945513,0.17020560622603545,-0.0004912796133453477,0.009486580337651505
4556,3.4360921829455138,0.1698495015691396,-0.0005042992086043152,0.009467855212774936
4557,3.4380921829455127,0.16949456108558172,-0.0005172731036322437,0.009449189436484895
4558,3.4400921829455133,0.16914077949874032,-0.000530201513457701,0.009430582742893249
4559,3.4420921829455136,0.16878815156280624,-0.0005430846518259648,0.009412034867654757
4560,3.4440921829455133,0.16843667206252874,-0.0005559227312095784,0.00939354554795535
4561,3.446092182945516,0.16808633581306906,-0.0005687159628151987,0.009375114522504068
4562,3.4480921829455142,0.16773713765971138,-0.0005814645565949397,0.009356741531521136
4563,3.450092182945513,0.1673890724776847,-0.0005941687212552718,0.009338426316726113
4564,3.452092182945514,0.16704213517191274,-0.0006068286642636419,0.009320168621328164
4565,3.4540921829455145,0.1666963206768622,-0.0006194445918610204,0.009301968190015412
4566,3.4560921829455133,0.16635162395629974,-0.0006320167090675779,0.00928382476894448
4567,3.4580921829455136,0.1660080400030758,-0.0006445452196944492,0.009265738105730855
4568,3.4600921829455147,0.1656655638389022,-0.0006570303263493634,0.009247707949435377
4569,3.462092182945516,0.16532419051420105,-0.0006694722304472768,0.009229734050558498
4570,3.4640921829455142,0.16498391510786448,-0.0006818711322180984,0.009211816161027607
4571,3.466092182945515,0.16464473272705535,-0.0006942272307163362,0.009193954034187504
4572,3.468092182945514,0.1643066385070044,-0.0007065407238287669,0.009176147424788884
4573,3.4700921829455145,0.16396962761086278,-0.0007188118082808019,0.009158396088980279
4574,3.4720921829455134,0.1636336952294163,-0.0007310406796489341,0.009140699784300849
4575,3.4740921829455136,0.1632988365809508,-0.000743227532365433,0.009123058269662584
4576,3.4760921829455147,0.16296504691105393,-0.0007553725597281771,0.00910547130535037
4577,3.478092182945516,0.1626323214924396,-0.0007674759539076267,0.009087938653005034
4578,3.4800921829455143,0.16230065562468612,-0.0007795379059568488,0.009070460075617156
4579,3.482092182945513,0.16197004463414633,-0.0007915586058161795,0.009053035337517144
4580,3.484092182945514,0.16164048387368002,-0.0008035382423247245,0.009035664204366843
4581,3.4860921829455145,0.16131196872250006,-0.0008154770032247682,0.009018346443148228
4582,3.4880921829455134,0.16098449458602415,-0.0008273750751735142,0.009001081822156273
4583,3.4900921829455136,0.16065805689563328,-0.0008392326437454267,0.008983870110987165
4584,3.492092182945513,0.16033265110850312,-0.0008510498934454318,0.008966711080533455
4585,3.4940921829455154,0.1600082727074743,-0.0008628270077121365,0.008949604502970937
4586,3.4960921829455143,0.1596849172007884,-0.0008745641689273777,0.008932550151752483
4587,3.498092182945513,0.15936258012203644,-0.0008862615584241762,0.008915547801597128
4588,3.500092182945514,0.15904125702984556,-0.0008979193564917264,0.008898597228484535
4589,3.5020921829455127,0.1587209435077862,-0.0009095377423861216,0.008881698209642257
4590,3.5040921829455134,0.15840163516420586,-0.0009211168943332943,0.008864850523540446
4591,3.5060921829455136,0.1580833276320171,-0.0009326569895400957,0.008848053949882419
4592,3.508092182945513,0.15776601656856334,-0.0009441582041994018,0.008831308269593937
4593,3.5100921829455154,0.15744969765542172,-0.0009556207134976453,0.008814613264819412
4594,3.5120921829455125,0.15713436659825453,-0.0009670446916221448,0.008797968718908934
4595,3.514092182945513,0.1568200191266641,-0.0009784303117668274,0.008781374416412933
4596,3.516092182945514,0.15650665099399194,-0.0009897777461406526,0.008764830143073955
4597,3.5180921829455127,0.1561942579771488,-0.0010010871659734322,0.008748335685816117
4598,3.5200921829455134,0.15588283587652135,-0.0010123587415233693,0.008731890832739744
4599,3.5220921829455136,0.1555723805157327,-0.001023592642082592,0.008715495373112501
4600,3.524092182945513,0.15526288774152416,-0.001034789035985678,0.008699149097360104
4601,3.5260921829455136,0.15495435342363664,-0.00104594809061354,0.008682851797061443
4602,3.5280921829455143,0.1546467734545416,-0.0010570699724031668,0.008666603264937827
4603,3.530092182945513,0.154340143749414,-0.0010681548468521056,0.008650403294847299
4604,3.532092182945514,0.15403446024589412,-0.0010792028785239056,0.008634251681775581
4605,3.5340921829455145,0.1537297189039694,-0.0010902142310582473,0.00861814822182917
4606,3.5360921829455134,0.15342591570581934,-0.0011011890671734977,0.00860209271222755
4607,3.5380921829455136,0.15312304665566842,-0.0011121275486757306,0.008586084951296435
4608,3.5400921829455148,0.15282110777961164,-0.0011230298364613696,0.008570124738459533
4609,3.5420921829455136,0.15252009512553388,-0.0011338960905284876,0.008554211874231209
4610,3.5440921829455143,0.15222000476286734,-0.0011447264699785385,0.008538346160209844
4611,3.546092182945515,0.1519208327825342,-0.0011555211330250572,0.0085225273990696
4612,3.548092182945514,0.15162257529675754,-0.0011662802369976776,0.008506755394553958
4613,3.5500921829455145,0.15132522843891805,-0.001177003938349843,0.008491029951469099
4614,3.552092182945513,0.1510287883634403,-0.0011876923926640484,0.008475350875674938
4615,3.5540921829455137,0.1507332512456297,-0.0011983457546580008,0.008459717974080974
4616,3.5560921829455148,0.15043861328151725,-0.0012089641781903562,0.008444131054635696
4617,3.5580921829455137,0.15014487068777538,-0.001219547816266149,0.008428589926323588
4618,3.5600921829455143,0.14985201970152115,-0.0012300968210419744,0.008413094399155581
4619,3.562092182945513,0.14956005658026014,-0.0012406113438345422,0.008397644284162224
4620,3.564092182945514,0.14926897760163269,-0.001251091535123089,0.008382239393388802
4621,3.5660921829455146,0.14897877906336696,-0.0012615375445556155,0.008366879539887835
4622,3.568092182945513,0.14868945728316346,-0.0012719495209578444,0.008351564537711343
4623,3.5700921829455137,0.14840100859846936,-0.0012823276123323745,0.008336294201905622
4624,3.572092182945513,0.14811342936644928,-0.0012926719658702991,0.008321068348504514
4625,3.5740921829455137,0.14782671596379565,-0.0013029827279536265,0.008305886794521182
4626,3.5760921829455143,0.14754086478660086,-0.0013132600441612757,0.008290749357945203
4627,3.578092182945513,0.14725587225025855,-0.0013235040592738164,0.008275655857732876
4628,3.580092182945514,0.14697173478932146,-0.0013337149172802866,0.008260606113802317
4629,3.5820921829455132,0.14668844885737714,-0.0013438927613812167,0.008245599947026835
4630,3.584092182945513,0.14640601092692115,-0.0013540377339976914,0.008230637179228936
4631,3.5860921829455137,0.14612441748926178,-0.001364149976770389,0.008215717633174408
4632,3.588092182945513,0.14584366505428747,-0.0013742296305720276,0.008200841132566576
4633,3.5900921829455137,0.14556375015054154,-0.0013842768355064475,0.00818600750203669
4634,3.5920921829455126,0.14528466932490638,-0.0013942917309168526,0.008171216567143563
4635,3.594092182945513,0.14500641914259293,-0.0014042744553902475,0.008156468154363829
4636,3.596092182945514,0.14472899618699606,-0.0014142251467616105,0.00814176209108535
4637,3.5980921829455133,0.14445239705956986,-0.0014241439421202036,0.00812709820560551
4638,3.600092182945513,0.1441766183797306,-0.0014340309778140975,0.008112476327119691
4639,3.6020921829455124,0.14390165678468153,-0.0014438863894531645,0.008097896285721622
4640,3.604092182945513,0.14362750892940535,-0.0014537103119168036,0.00808335791239081
4641,3.6060921829455137,0.1433541714864279,-0.0014635028793568998,0.008068861038993538
4642,3.6080921829455126,0.14308164114580016,-0.0014732642252030072,0.008054405498272084
4643,3.610092182945513,0.1428099146149363,-0.0014829944821679332,0.008039991123842993
4644,3.612092182945514,0.1425389886184939,-0.0014926937822500805,0.008025617750186655
4645,3.6140921829455133,0.14226885989830973,-0.0015023622567416346,0.008011285212646926
4646,3.6160921829455135,0.14199952521325845,-0.0015120000362294438,0.007996993347423306
4647,3.6180921829455137,0.14173098133913328,-0.0015216072506025774,0.00798274199156412
4648,3.620092182945513,0.14146322506856446,-0.0015311840290552251,0.007968530982963084
4649,3.6220921829455137,0.14119625321088952,-0.001540730500091838,0.007954360160354538
4650,3.6240921829455135,0.14093006259205124,-0.0015502467915316967,0.007940229363305407
4651,3.626092182945513,0.1406646500545137,-0.0015597330305117687,0.007926138432210135
4652,3.628092182945514,0.1404000124571281,-0.0015691893434940836,0.007912087208290852
4653,3.6300921829455133,0.14013614667504665,-0.0015786158562671642,0.007898075533584051
4654,3.6320921829455135,0.13987304959958993,-0.0015880126939532256,0.0078841032509404
4655,3.6340921829455137,0.13961071813818962,-0.0015973799810095489,0.007870170204019466
4656,3.636092182945515,0.1393491492142588,-0.0016067178412343052,0.007856276237282299
4657,3.6380921829455137,0.13908833976709806,-0.0016160263977706008,0.007842421195988578
4658,3.6400921829455135,0.1388282867517585,-0.0016253057731119196,0.00782860492618995
4659,3.642092182945513,0.13856898713903334,-0.0016345560891038492,0.007814827274726686
4660,3.6440921829455135,0.13831043791524025,-0.0016437774669493955,0.007801088089221596
4661,3.646092182945514,0.13805263608222487,-0.0016529700272139927,0.007787387218075066
4662,3.6480921829455135,0.13779557865720166,-0.0016621338898281678,0.007773724510459994
4663,3.6500921829455137,0.13753926267270042,-0.0016712691740929278,0.007760099816318666
4664,3.652092182945513,0.13728368517640865,-0.0016803759986816235,0.007746512986355294
4665,3.6540921829455137,0.1370288432311379,-0.001689454481647876,0.007732963872034512
4666,3.6560921829455135,0.13677473391471792,-0.0016985047404242382,0.007719452325572894
4667,3.658092182945513,0.13652135431986295,-0.0017075268918299927,0.00770597819993597
4668,3.6600921829455135,0.13626870155412155,-0.0017165210520751618,0.007692541348836186
4669,3.6620921829455133,0.13601677273977114,-0.0017254873367623324,0.007679141626723789
4670,3.6640921829455153,0.1357655650137197,-0.0017344258608908544,0.007665778888783106
4671,3.6660921829455138,0.1355150755274092,-0.0017433367388615278,0.00765245299093258
4672,3.668092182945513,0.1352653014467416,-0.0017522200844801467,0.007639163789813787
4673,3.6700921829455138,0.13501623995197884,-0.0017610760109620712,0.007625911142791773
4674,3.6720921829455127,0.13476788823766414,-0.0017699046309332426,0.007612694907947301
4675,3.674092182945513,0.1345202435125225,-0.0017787060564376969,0.007599514944074644
4676,3.6760921829455135,0.13427330299936718,-0.0017874803989365656,0.0075863711106757764
4677,3.6780921829455133,0.1340270639350333,-0.0017962277693179011,0.007573263267957992
4678,3.6800921829455153,0.13378152357026932,-0.0018049482778939644,0.007560191276826637
4679,3.682092182945512,0.1335366791696676,-0.0018136420344085605,0.00754715499888377
4680,3.684092182945513,0.13329252801156288,-0.0018223091480407507,0.007534154296420789
4681,3.6860921829455138,0.1330490673879753,-0.0018309497274051848,0.0075211890324170345
4682,3.6880921829455127,0.13280629460448992,-0.0018395638805601669,0.007508259070535387
4683,3.690092182945513,0.13256420698019236,-0.0018481517150068128,0.007495364275114994
4684,3.6920921829455136,0.1323228018475961,-0.0018567133376958926,0.007482504511170699
4685,3.6940921829455133,0.1320820765525428,-0.0018652488550277087,0.00746967964438705
4686,3.6960921829455153,0.13184202845412707,-0.0018737583728610327,0.007456889541114463
4687,3.698092182945514,0.131602654924613,-0.0018822419965104575,0.007444134068365853
4688,3.700092182945513,0.13136395334936407,-0.0018906998307528368,0.007431413093812325
4689,3.702092182945514,0.13112592112674093,-0.0018991319798310879,0.007418726485778139
4690,3.7040921829455145,0.1308885556680518,-0.0019075385474552073,0.007406074113237486
4691,3.706092182945513,0.1306518543974411,-0.0019159196368086426,0.0073934558458119935
4692,3.7080921829455136,0.13041581475184386,-0.0019242753505488573,0.007380871553763405
4693,3.7100921829455142,0.13018043418088404,-0.0019326057908116414,0.007368321107993506
4694,3.7120921829455154,0.129945710146816,-0.001940911059214114,0.007355804380037865
4695,3.714092182945514,0.1297116401244056,-0.001949191256858834,0.0073433212420617065
4696,3.716092182945515,0.12947822160093914,-0.001957446484335616,0.00733087156685883
4697,3.718092182945514,0.12924545207606236,-0.0019656768417250226,0.007318455227844933
4698,3.7200921829455145,0.12901332906171786,-0.001973882428603732,0.007306072099054286
4699,3.722092182945514,0.1287818500821367,-0.001982063344042619,0.007293722055138374
4700,3.7240921829455136,0.12855101267370014,-0.0019902196866147088,0.007281404971359122
4701,3.7260921829455143,0.12832081438488407,-0.0019983515543954985,0.00726912072358723
4702,3.7280921829455154,0.12809125277618108,-0.0020064590449695306,0.007256869188297242
4703,3.730092182945514,0.12786232542004666,-0.002014542255426808,0.007244650242566284
4704,3.732092182945513,0.1276340299008033,-0.0020226012823732586,0.007232463764066174
4705,3.734092182945514,0.12740636381460055,-0.0020306362219269475,0.007220309631065453
4706,3.7360921829455145,0.1271793247693095,-0.0020386471697280847,0.007208187722419932
4707,3.738092182945514,0.12695291038447318,-0.0020466342209345275,0.007196097917574116
4708,3.7400921829455136,0.12672711829123598,-0.002054597470229648,0.007184040096554986
4709,3.742092182945513,0.12650194613226204,-0.0020625370118259987,0.007172014139969117
4710,3.7440921829455154,0.12627739156168152,-0.0020704529394622528,0.007160019929000182
4711,3.7460921829455134,0.12605345224501402,-0.0020783453464132567,0.0071480573454038455
4712,3.748092182945513,0.1258301258591128,-0.0020862143254871453,0.007136126271505323
4713,3.750092182945514,0.12560741009206172,-0.0020940599690322647,0.007124226590196345
4714,3.7520921829455127,0.12538530264316775,-0.0021018823689368444,0.007112358184930716
4715,3.7540921829455134,0.12516380122283574,-0.0021096816166332505,0.0071005209397227015
4716,3.7560921829455136,0.12494290355253355,-0.0021174578031013767,0.007088714739141841
4717,3.758092182945513,0.12472260736473215,-0.0021252110188696247,0.00707693946831102
4718,3.7600921829455154,0.12450291040281873,-0.0021329413540191085,0.007065195012902687
4719,3.762092182945513,0.12428381042103888,-0.002140648898185212,0.007053481259134987
4720,3.764092182945513,0.12406530518445147,-0.0021483337405622466,0.007041798093770198
4721,3.766092182945514,0.12384739246885533,-0.002155995969903632,0.00703014540411045
4722,3.7680921829455127,0.12363007006068327,-0.0021636356745243406,0.007018523077993644
4723,3.7700921829455134,0.1234133357570162,-0.002171252942307168,0.00700693100379289
4724,3.7720921829455136,0.12319718736547125,-0.0021788478607012935,0.006995369070411052
4725,3.774092182945513,0.1229816227041396,-0.0021864205167270905,0.006983837167277613
4726,3.7760921829455136,0.12276663960155668,-0.0021939709969775976,0.00697233518434804
4727,3.7780921829455134,0.12255223589660215,-0.0022014993876223886,0.006960863012099114
4728,3.780092182945513,0.1223384094384557,-0.002209005774408928,0.006949420541523877
4729,3.782092182945514,0.1221251580865511,-0.002216490242664167,0.006938007664132651
4730,3.7840921829455145,0.12191247971050732,-0.0022239528772993807,0.006926624271947756
4731,3.7860921829455134,0.12170037219005372,-0.0022313937628129065,0.006915270257500091
4732,3.7880921829455136,0.12148883341499755,-0.002238812983286619,0.006903945513827807
4733,3.7900921829455143,0.12127786128514025,-0.0022462106223984967,0.006892649934471711
4734,3.7920921829455136,0.12106745371022445,-0.0022535867634161212,0.0068813834134731295
4735,3.7940921829455134,0.12085760860990245,-0.002260941489202835,0.00687014584537181
4736,3.796092182945515,0.12064832391365228,-0.0022682748822202984,0.006858937125201769
4737,3.798092182945514,0.12043959756071768,-0.002275587024530389,0.006847757148489325
4738,3.8000921829455145,0.12023142750007287,-0.002282877997796609,0.006836605811249418
4739,3.8020921829455134,0.12002381169034808,-0.0022901478832880588,0.006825483009982978
4740,3.8040921829455137,0.11981674809978506,-0.0022973967618808776,0.006814388641675433
4741,3.8060921829455143,0.11961023470617135,-0.002304624714060271,0.006803322603792017
4742,3.8080921829455137,0.11940426949680688,-0.002311831819923098,0.006792284794276371
4743,3.8100921829455134,0.11919885046841347,-0.0023190181591806205,0.006781275111547437
4744,3.812092182945513,0.11899397562711266,-0.0023261838111601893,0.006770293454496303
4745,3.814092182945514,0.1187896429883665,-0.002333328854807689,0.006759339722484575
4746,3.8160921829455146,0.11858585057689515,-0.00234045336868955,0.006748413815339612
4747,3.8180921829455134,0.11838259642666984,-0.0023475574309944967,0.00673751563335449
4748,3.8200921829455137,0.11817987858083355,-0.002354641119537522,0.006726645077283639
4749,3.822092182945513,0.11797769509163565,-0.002361704511760954,0.0067158020483403386
4750,3.8240921829455137,0.1177760440204084,-0.002368747684734949,0.0067049864481961395
4751,3.8260921829455135,0.11757492343750554,-0.002375770715162521,0.006694198178973868
4752,3.828092182945513,0.1173743314222398,-0.002382773679381177,0.006683437143249768
4753,3.830092182945514,0.11717426606285668,-0.0023897566533623484,0.0066727032440482
4754,3.8320921829455132,0.1169747254564352,-0.002396719712716421,0.00666199638484032
4755,3.8340921829455135,0.11677570770890106,-0.0024036629326940327,0.006651316469540683
4756,3.8360921829455137,0.11657721093493285,-0.0024105863881880496,0.006640663402504857
4757,3.838092182945513,0.11637923325792597,-0.002417490153734276,0.0066300370885279646
4758,3.8400921829455137,0.11618177280993824,-0.0024243743035165144,0.0066194374328413215
4759,3.8420921829455126,0.11598482773165113,-0.002431238911365573,0.006608864341109029
4760,3.844092182945513,0.11578839617231294,-0.0024380840507632266,0.006598317719427807
4761,3.846092182945514,0.11559247628969427,-0.0024449097948433395,0.006587797474323522
